time,event,tr
470792.351282,slc_2,18
470792.354127,slc_20,18
470792.432638,slc_27,18
470792.434432,slc_9,18
470792.541464,slc_34,18
470792.549432,slc_16,18
470792.649097,slc_23,18
470792.649823,slc_5,18
470792.759644,slc_30,18
470792.7635,slc_12,18
470792.868134,slc_1,18
470792.868876,slc_19,18
470792.978462,slc_8,18
470792.979371,slc_26,18
470793.090166,slc_33,18
470793.091043,slc_15,18
470793.199811,slc_4,18
470793.200521,slc_22,18
470793.310188,slc_29,18
470793.312147,slc_11,18
470793.312159,mc_start,18
470793.444258,slc_0,19
470793.463226,slc_18,19
470793.552614,slc_25,19
470793.58723,slc_7,19
470793.675277,slc_14,19
470793.698958,slc_32,19
470793.774867,slc_21,19
470793.801308,slc_3,19
470793.882033,slc_28,19
470793.915228,slc_10,19
470793.986897,slc_35,19
470794.010862,slc_17,19
470794.097326,slc_24,19
470794.11723,slc_6,19
470794.212968,slc_31,19
470794.229145,slc_13,19
470794.319642,slc_20,19
470794.33022,slc_2,19
470794.435152,slc_27,19
470794.452098,slc_9,19
470794.543282,slc_16,19
470794.562353,slc_34,19
470794.65123,slc_5,19
470794.675083,slc_23,19
470794.763252,slc_12,19
470794.791224,slc_30,19
470794.887763,slc_19,19
470794.925172,slc_1,19
470794.978656,slc_8,19
470795.007264,slc_26,19
470795.103246,slc_15,19
470795.112195,slc_33,19
470795.211235,slc_22,19
470795.234684,slc_4,19
470795.335631,slc_11,19
470795.356731,slc_29,19
470795.356743,mc_start,19
470795.475234,slc_0,20
470795.484814,slc_18,20
470795.568942,slc_25,20
470795.595979,slc_7,20
470795.690537,slc_32,20
470795.707146,slc_14,20
470795.799712,slc_21,20
470795.817094,slc_3,20
470795.889376,slc_10,20
470795.911983,slc_28,20
470795.99242,slc_17,20
470796.0021,slc_35,20
470796.10632,slc_24,20
470796.116164,slc_6,20
470796.214932,slc_31,20
470796.215626,slc_13,20
470796.319434,slc_20,20
470796.320239,slc_2,20
470796.429937,slc_9,20
470796.438158,slc_27,20
470796.541066,slc_34,20
470796.541654,slc_16,20
470796.647767,slc_5,20
470796.64837,slc_23,20
470796.758325,slc_30,20
470796.759003,slc_12,20
470796.872709,slc_19,20
470796.879969,slc_1,20
470796.983231,slc_8,20
470796.983875,slc_26,20
470797.105014,slc_15,20
470797.116275,slc_33,20
470797.205516,slc_4,20
470797.210453,slc_22,20
470797.311759,slc_11,20
470797.315434,slc_29,20
470797.315446,mc_start,20
470797.43816,slc_0,21
470797.443294,slc_18,21
470797.547431,slc_25,21
470797.550466,slc_7,21
470797.660361,slc_14,21
470797.661269,slc_32,21
470797.774342,slc_21,21
470797.77484,slc_3,21
470797.884103,slc_28,21
470797.884597,slc_10,21
470797.993357,slc_17,21
470797.993943,slc_35,21
470798.104062,slc_6,21
470798.104768,slc_24,21
470798.210429,slc_13,21
470798.214334,slc_31,21
470798.317845,slc_2,21
470798.319638,slc_20,21
470798.430589,slc_27,21
470798.43864,slc_9,21
470798.54158,slc_16,21
470798.542341,slc_34,21
470798.650005,slc_5,21
470798.650944,slc_23,21
470798.757606,slc_30,21
470798.758308,slc_12,21
470798.87072,slc_19,21
470798.872578,slc_1,21
470798.980586,slc_8,21
470798.984711,slc_26,21
470799.087309,slc_33,21
470799.092382,slc_15,21
470799.202415,slc_22,21
470799.204458,slc_4,21
470799.311222,slc_29,21
470799.333947,slc_11,21
470799.333962,mc_start,21
470799.447121,slc_18,22
470799.447819,slc_0,22
470799.572697,slc_25,22
470799.595381,slc_7,22
470799.70543,slc_32,22
470799.710832,slc_14,22
470799.775362,slc_21,22
470799.789204,slc_3,22
470799.896618,slc_28,22
470799.909372,slc_10,22
470799.994792,slc_17,22
470800.005992,slc_35,22
470800.106064,slc_24,22
470800.12236,slc_6,22
470800.222696,slc_31,22
470800.233317,slc_13,22
470800.341074,slc_2,22
470800.355635,slc_20,22
470800.476115,slc_9,22
470800.479273,slc_27,22
470800.587701,slc_16,22
470800.593174,slc_34,22
470800.664675,slc_5,22
470800.688308,slc_23,22
470800.779309,slc_30,22
470800.795229,slc_12,22
470800.875755,slc_1,22
470800.89014,slc_19,22
470800.983226,slc_26,22
470801.023225,slc_8,22
470801.103234,slc_33,22
470801.127229,slc_15,22
470801.223233,slc_22,22
470801.239163,slc_4,22
470801.3092,slc_29,22
470801.351255,slc_11,22
470801.351271,mc_start,22
470801.443229,slc_0,23
470801.471238,slc_18,23
470801.579224,slc_7,23
470801.584416,slc_25,23
470801.661621,slc_32,23
470801.686528,slc_14,23
470801.77208,slc_21,23
470801.795207,slc_3,23
470801.884727,slc_28,23
470801.896031,slc_10,23
470801.996646,slc_35,23
470802.030061,slc_17,23
470802.09806,slc_6,23
470802.127273,slc_24,23
470802.209149,slc_13,23
470802.21831,slc_31,23
470802.331567,slc_20,23
470802.365234,slc_2,23
470802.432122,slc_27,23
470802.459434,slc_9,23
470802.5723,slc_16,23
470802.585325,slc_34,23
470802.64895,slc_5,23
470802.65131,slc_23,23
470802.775256,slc_30,23
470802.792419,slc_12,23
470802.882922,slc_19,23
470802.901583,slc_1,23
470802.981476,slc_8,23
470802.994991,slc_26,23
470803.099244,slc_33,23
470803.103021,slc_15,23
470803.204167,slc_4,23
470803.232279,slc_22,23
470803.315409,slc_11,23
470803.363231,slc_29,23
470803.363243,mc_start,23
470803.463236,slc_0,24
470803.484533,slc_18,24
470803.595233,slc_7,24
470803.596062,slc_25,24
470803.66756,slc_32,24
470803.689706,slc_14,24
470803.80724,slc_21,24
470803.818484,slc_3,24
470803.891243,slc_28,24
470803.919047,slc_10,24
470803.991448,slc_35,24
470803.995811,slc_17,24
470804.109999,slc_6,24
470804.144793,slc_24,24
470804.206564,slc_13,24
470804.218176,slc_31,24
470804.319548,slc_20,24
470804.365039,slc_2,24
470804.431438,slc_9,24
470804.475229,slc_27,24
470804.560444,slc_16,24
470804.575226,slc_34,24
470804.649119,slc_23,24
470804.654995,slc_5,24
470804.768278,slc_12,24
470804.787157,slc_30,24
470804.872533,slc_19,24
470804.899613,slc_1,24
470804.981625,slc_8,24
470804.99033,slc_26,24
470805.090385,slc_33,24
470805.107783,slc_15,24
470805.201913,slc_22,24
470805.214469,slc_4,24
470805.3164,slc_29,24
470805.339235,slc_11,24
